row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action,llm_prompt
216,DDoS,DDoS,1.0,"[{""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": 0.04343018611349507, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packets/s"", ""value"": 0.0, ""shap_value"": 0.043145508502204846, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 256.0, ""shap_value"": 0.0397957819141282, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.035691389184455316, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Std"", ""value"": 4529523.86, ""shap_value"": 0.03555519807693283, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: DDoS
Prediction confidence: 1.0000
Mapped attack stage: Impact / Availability Attack
Risk score: 7.0
Recommended action: Block Source IP

Instance-level local explanation:
1. Destination Port = 80.0000, SHAP contribution = 0.043430, effect = supports predicted class
2. Bwd Packets/s = 0.0000, SHAP contribution = 0.043146, effect = supports predicted class
3. Init_Win_bytes_forward = 256.0000, SHAP contribution = 0.039796, effect = supports predicted class
4. min_seg_size_forward = 20.0000, SHAP contribution = 0.035691, effect = supports predicted class
5. Flow IAT Std = 4529523.8600, SHAP contribution = 0.035555, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
217,BENIGN,BENIGN,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015543946850886527, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 191.0, ""shap_value"": 0.015191831354350142, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014555747526911916, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 382.0, ""shap_value"": 0.013864169996311375, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 191.0, ""shap_value"": 0.012782784369474255, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. PSH Flag Count = 0.0000, SHAP contribution = 0.015544, effect = supports predicted class
2. Bwd Packet Length Min = 191.0000, SHAP contribution = 0.015192, effect = supports predicted class
3. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.014556, effect = supports predicted class
4. Subflow Bwd Bytes = 382.0000, SHAP contribution = 0.013864, effect = supports predicted class
5. Avg Bwd Segment Size = 191.0000, SHAP contribution = 0.012783, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
218,PortScan,PortScan,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06590338493541426, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 29200.0, ""shap_value"": 0.05399165473974485, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 40.0, ""shap_value"": 0.04260298792784062, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.0387682797360668, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 20.0, ""shap_value"": 0.03622050354379915, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: PortScan
Prediction confidence: 1.0000
Mapped attack stage: Reconnaissance
Risk score: 3.0
Recommended action: Alert SOC Analyst

Instance-level local explanation:
1. PSH Flag Count = 1.0000, SHAP contribution = 0.065903, effect = supports predicted class
2. Init_Win_bytes_forward = 29200.0000, SHAP contribution = 0.053992, effect = supports predicted class
3. min_seg_size_forward = 40.0000, SHAP contribution = 0.042603, effect = supports predicted class
4. Bwd Packet Length Min = 6.0000, SHAP contribution = 0.038768, effect = supports predicted class
5. Bwd Header Length = 20.0000, SHAP contribution = 0.036221, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
219,BENIGN,BENIGN,1.0,"[{""feature"": ""Fwd Packet Length Max"", ""value"": 201.0, ""shap_value"": 0.017284091062618474, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.016831728313121727, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 376.0, ""shap_value"": 0.016807684096479977, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 376.0, ""shap_value"": 0.011580233901298316, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 3508.0, ""shap_value"": 0.01110667651647418, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Fwd Packet Length Max = 201.0000, SHAP contribution = 0.017284, effect = supports predicted class
2. Destination Port = 443.0000, SHAP contribution = 0.016832, effect = supports predicted class
3. Subflow Fwd Bytes = 376.0000, SHAP contribution = 0.016808, effect = supports predicted class
4. Total Length of Fwd Packets = 376.0000, SHAP contribution = 0.011580, effect = supports predicted class
5. Subflow Bwd Bytes = 3508.0000, SHAP contribution = 0.011107, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
220,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11607.0, ""shap_value"": 0.06771884349842253, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 5840.0, ""shap_value"": 0.055287372126661294, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 2538.919278, ""shap_value"": 0.05083839774773196, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1934.5, ""shap_value"": 0.04359577419160814, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 1934.5, ""shap_value"": 0.043460061859703865, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: DDoS
Prediction confidence: 1.0000
Mapped attack stage: Impact / Availability Attack
Risk score: 7.0
Recommended action: Block Source IP

Instance-level local explanation:
1. Subflow Bwd Bytes = 11607.0000, SHAP contribution = 0.067719, effect = supports predicted class
2. Bwd Packet Length Max = 5840.0000, SHAP contribution = 0.055287, effect = supports predicted class
3. Bwd Packet Length Std = 2538.9193, SHAP contribution = 0.050838, effect = supports predicted class
4. Bwd Packet Length Mean = 1934.5000, SHAP contribution = 0.043596, effect = supports predicted class
5. Avg Bwd Segment Size = 1934.5000, SHAP contribution = 0.043460, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
221,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 939.0, ""shap_value"": 0.01693617134937483, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.014029156505637736, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 356.0, ""shap_value"": 0.01189244956802801, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 356.0, ""shap_value"": 0.010228398358473249, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 199.0, ""shap_value"": 0.00989499436270751, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Init_Win_bytes_backward = 939.0000, SHAP contribution = 0.016936, effect = supports predicted class
2. Destination Port = 443.0000, SHAP contribution = 0.014029, effect = supports predicted class
3. Subflow Fwd Bytes = 356.0000, SHAP contribution = 0.011892, effect = supports predicted class
4. Total Length of Fwd Packets = 356.0000, SHAP contribution = 0.010228, effect = supports predicted class
5. Fwd Packet Length Max = 199.0000, SHAP contribution = 0.009895, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
222,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 381.0, ""shap_value"": 0.02259865835971615, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 381.0, ""shap_value"": 0.020562329628237296, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 194.0, ""shap_value"": 0.019404389435224215, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Std"", ""value"": 69.39380376, ""shap_value"": 0.01708573848267804, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.015480294628772824, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Subflow Fwd Bytes = 381.0000, SHAP contribution = 0.022599, effect = supports predicted class
2. Total Length of Fwd Packets = 381.0000, SHAP contribution = 0.020562, effect = supports predicted class
3. Fwd Packet Length Max = 194.0000, SHAP contribution = 0.019404, effect = supports predicted class
4. Fwd Packet Length Std = 69.3938, SHAP contribution = 0.017086, effect = supports predicted class
5. Destination Port = 443.0000, SHAP contribution = 0.015480, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
223,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 2053.0, ""shap_value"": 0.020581715340907466, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 3104.0, ""shap_value"": 0.019050204995043955, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 1537.0, ""shap_value"": 0.018866278050008834, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 3104.0, ""shap_value"": 0.013515276983706897, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.011584221477178263, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Init_Win_bytes_backward = 2053.0000, SHAP contribution = 0.020582, effect = supports predicted class
2. Subflow Fwd Bytes = 3104.0000, SHAP contribution = 0.019050, effect = supports predicted class
3. Fwd Packet Length Max = 1537.0000, SHAP contribution = 0.018866, effect = supports predicted class
4. Total Length of Fwd Packets = 3104.0000, SHAP contribution = 0.013515, effect = supports predicted class
5. min_seg_size_forward = 20.0000, SHAP contribution = 0.011584, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
224,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.02815919604943086, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01671728303087704, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01319915540312433, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012762833904281764, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.009667190731437358, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 443.0000, SHAP contribution = 0.028159, effect = supports predicted class
2. min_seg_size_forward = 20.0000, SHAP contribution = 0.016717, effect = supports predicted class
3. PSH Flag Count = 0.0000, SHAP contribution = 0.013199, effect = supports predicted class
4. Bwd Packet Length Max = 0.0000, SHAP contribution = 0.012763, effect = supports predicted class
5. ACK Flag Count = 1.0000, SHAP contribution = 0.009667, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
225,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 49345.0, ""shap_value"": 0.02454290007370869, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.011019667253654006, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 42.0, ""shap_value"": 0.010968667214951893, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01020712030489312, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 0.0, ""shap_value"": 0.009966370524869034, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 49345.0000, SHAP contribution = 0.024543, effect = supports predicted class
2. Bwd Packet Length Min = 6.0000, SHAP contribution = 0.011020, effect = supports predicted class
3. Subflow Bwd Bytes = 42.0000, SHAP contribution = 0.010969, effect = supports predicted class
4. min_seg_size_forward = 20.0000, SHAP contribution = 0.010207, effect = supports predicted class
5. Bwd Packet Length Std = 0.0000, SHAP contribution = 0.009966, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
226,BENIGN,BENIGN,0.999415530725751,"[{""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.019494767568140434, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": -0.01927929997506316, ""effect"": ""opposes predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015682292752812188, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 63891.0, ""shap_value"": 0.015194144092170037, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.012209269972379389, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 0.9994
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. min_seg_size_forward = 20.0000, SHAP contribution = 0.019495, effect = supports predicted class
2. Destination Port = 80.0000, SHAP contribution = -0.019279, effect = opposes predicted class
3. PSH Flag Count = 0.0000, SHAP contribution = 0.015682, effect = supports predicted class
4. Init_Win_bytes_forward = 63891.0000, SHAP contribution = 0.015194, effect = supports predicted class
5. ACK Flag Count = 1.0000, SHAP contribution = 0.012209, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
227,BENIGN,BENIGN,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015570497021088273, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 194.0, ""shap_value"": 0.015523715834951872, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014678351002517544, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 388.0, ""shap_value"": 0.01345675024242837, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 194.0, ""shap_value"": 0.012783634049483452, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. PSH Flag Count = 0.0000, SHAP contribution = 0.015570, effect = supports predicted class
2. Bwd Packet Length Min = 194.0000, SHAP contribution = 0.015524, effect = supports predicted class
3. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.014678, effect = supports predicted class
4. Subflow Bwd Bytes = 388.0000, SHAP contribution = 0.013457, effect = supports predicted class
5. Avg Bwd Segment Size = 194.0000, SHAP contribution = 0.012784, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
228,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 114.0, ""shap_value"": 0.019471601738414394, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 228.0, ""shap_value"": 0.013626563543274415, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012766445315217183, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012509337926524892, ""effect"": ""opposes predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.011736045445202308, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Bwd Packet Length Min = 114.0000, SHAP contribution = 0.019472, effect = supports predicted class
2. Subflow Bwd Bytes = 228.0000, SHAP contribution = 0.013627, effect = supports predicted class
3. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.012766, effect = supports predicted class
4. Destination Port = 53.0000, SHAP contribution = -0.012509, effect = opposes predicted class
5. PSH Flag Count = 0.0000, SHAP contribution = 0.011736, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
229,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 175.0, ""shap_value"": 0.02167220519085504, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 47.0, ""shap_value"": 0.01307934564000644, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012918867107040906, ""effect"": ""opposes predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 175.0, ""shap_value"": 0.012744572507844167, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 103.8888889, ""shap_value"": 0.011821582713541777, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Bwd Packet Length Min = 175.0000, SHAP contribution = 0.021672, effect = supports predicted class
2. Fwd Packet Length Max = 47.0000, SHAP contribution = 0.013079, effect = supports predicted class
3. Destination Port = 53.0000, SHAP contribution = -0.012919, effect = opposes predicted class
4. Avg Bwd Segment Size = 175.0000, SHAP contribution = 0.012745, effect = supports predicted class
5. Packet Length Mean = 103.8889, SHAP contribution = 0.011822, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
230,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.01513062611938675, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 898.0, ""shap_value"": 0.014776875966008376, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 14.0, ""shap_value"": 0.012167467470532075, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01192859214551831, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 60828885.0, ""shap_value"": 0.011387124728970254, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Destination Port = 443.0000, SHAP contribution = 0.015131, effect = supports predicted class
2. Subflow Fwd Bytes = 898.0000, SHAP contribution = 0.014777, effect = supports predicted class
3. Subflow Bwd Packets = 14.0000, SHAP contribution = 0.012167, effect = supports predicted class
4. min_seg_size_forward = 20.0000, SHAP contribution = 0.011929, effect = supports predicted class
5. Flow Duration = 60828885.0000, SHAP contribution = 0.011387, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
231,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 111.0, ""shap_value"": 0.01671239653334993, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 196.5, ""shap_value"": 0.014709242495969454, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 393.0, ""shap_value"": 0.014451206823753466, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 282.0, ""shap_value"": 0.014443874902277686, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 196.5, ""shap_value"": 0.013583951510744879, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. Bwd Packet Length Min = 111.0000, SHAP contribution = 0.016712, effect = supports predicted class
2. Avg Bwd Segment Size = 196.5000, SHAP contribution = 0.014709, effect = supports predicted class
3. Subflow Bwd Bytes = 393.0000, SHAP contribution = 0.014451, effect = supports predicted class
4. Bwd Packet Length Max = 282.0000, SHAP contribution = 0.014444, effect = supports predicted class
5. Bwd Packet Length Mean = 196.5000, SHAP contribution = 0.013584, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
232,BENIGN,BENIGN,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015551109478221293, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 207.0, ""shap_value"": 0.015248504377884728, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014802302743751454, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 414.0, ""shap_value"": 0.013915793327275877, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 207.0, ""shap_value"": 0.012242297638522586, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor,"You are a SOC analyst assistant. Generate an incident report using ONLY the evidence below.

Do not invent IP addresses, hostnames, malware names, users, tools, or attack details.
Do not mention any feature that is not listed in the local evidence.

Evidence:
Predicted IDS label: BENIGN
Prediction confidence: 1.0000
Mapped attack stage: Normal
Risk score: 0.0
Recommended action: Monitor

Instance-level local explanation:
1. PSH Flag Count = 0.0000, SHAP contribution = 0.015551, effect = supports predicted class
2. Bwd Packet Length Min = 207.0000, SHAP contribution = 0.015249, effect = supports predicted class
3. Init_Win_bytes_forward = -1.0000, SHAP contribution = 0.014802, effect = supports predicted class
4. Subflow Bwd Bytes = 414.0000, SHAP contribution = 0.013916, effect = supports predicted class
5. Avg Bwd Segment Size = 207.0000, SHAP contribution = 0.012242, effect = supports predicted class

Write the report using these headings:
1. Incident Summary
2. Recommended Response
3. Supporting Evidence
4. Risk Interpretation
5. Analyst Verification Steps"
