event_id,configuration_id,generator,report_text,report_characters,report_words
UNSW-OFFICIAL-46849,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2517.

Evidence
- Protocol is not udp; SHAP=0.019317; supports predicted class.
- sbytes = 200; SHAP=0.016951; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.011873; supports predicted class.
- smean = 100; SHAP=0.007655; supports predicted class.
- swin = 0; SHAP=0.006157; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.7622, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",804,112
UNSW-OFFICIAL-46967,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.6763.

Evidence
- ct_dst_src_ltm = 2; SHAP=0.063082; supports predicted class.
- ct_srv_dst = 6; SHAP=0.052967; supports predicted class.
- ct_srv_src = 6; SHAP=0.038092; supports predicted class.
- ct_src_dport_ltm = 2; SHAP=0.036997; supports predicted class.
- dpkts = 6; SHAP=0.020897; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.3958, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,112
UNSW-OFFICIAL-47133,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.5798.

Evidence
- response_body_len = 105; SHAP=0.040891; supports predicted class.
- dmean = 127; SHAP=0.039791; supports predicted class.
- sbytes = 758; SHAP=0.038004; supports predicted class.
- sttl = 62; SHAP=0.034671; supports predicted class.
- dbytes = 1018; SHAP=0.034261; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 4.0585, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",809,114
UNSW-OFFICIAL-47310,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.9462.

Evidence
- sbytes = 168; SHAP=0.185628; supports predicted class.
- smean = 84; SHAP=0.164995; supports predicted class.
- Protocol = udp; SHAP=0.084955; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.031106; supports predicted class.
- ct_srv_dst = 1; SHAP=0.028384; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.8386, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",801,109
UNSW-OFFICIAL-47341,A0_template,deterministic_template,"Prediction Summary
The detector predicted Worms with confidence 0.6679.

Evidence
- sbytes = 1308; SHAP=0.084804; supports predicted class.
- smean = 131; SHAP=0.058287; supports predicted class.
- An application service is identified; SHAP=0.051632; supports predicted class.
- ct_flw_http_mthd = 1; SHAP=0.049357; supports predicted class.
- Service = http; SHAP=0.046568; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 5.6774, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",841,113
UNSW-OFFICIAL-47369,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2277.

Evidence
- Protocol is not udp; SHAP=0.014659; supports predicted class.
- dur = 7.6e-05; SHAP=0.009140; supports predicted class.
- rate = 0; SHAP=0.008348; supports predicted class.
- ct_src_ltm = 6; SHAP=0.007527; supports predicted class.
- sbytes = 60; SHAP=-0.007320; opposes predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.5936, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",799,112
UNSW-OFFICIAL-47404,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2277.

Evidence
- Protocol is not udp; SHAP=0.014659; supports predicted class.
- dur = 7.6e-05; SHAP=0.009140; supports predicted class.
- rate = 0; SHAP=0.008348; supports predicted class.
- ct_src_ltm = 6; SHAP=0.007527; supports predicted class.
- sbytes = 60; SHAP=-0.007320; opposes predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.5936, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",799,112
UNSW-OFFICIAL-47409,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.5151.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.094667; supports predicted class.
- ct_srv_dst = 6; SHAP=-0.057888; opposes predicted class.
- Service = unspecified; SHAP=0.033298; supports predicted class.
- ct_srv_src = 6; SHAP=-0.027687; opposes predicted class.
- dmean = 45; SHAP=0.027687; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.3786, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",821,113
UNSW-OFFICIAL-47850,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.2734.

Evidence
- ct_srv_src = 21; SHAP=0.059389; supports predicted class.
- ct_srv_dst = 16; SHAP=0.046989; supports predicted class.
- Protocol is not udp; SHAP=-0.030743; opposes predicted class.
- Service = unspecified; SHAP=0.027728; supports predicted class.
- ct_src_dport_ltm = 6; SHAP=0.023995; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.7770, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",819,110
UNSW-OFFICIAL-48119,A0_template,deterministic_template,"Prediction Summary
The detector predicted Generic with confidence 0.9357.

Evidence
- Service = dns; SHAP=0.188588; supports predicted class.
- sbytes = 114; SHAP=0.132557; supports predicted class.
- An application service is identified; SHAP=0.124409; supports predicted class.
- smean = 57; SHAP=0.069762; supports predicted class.
- Protocol = udp; SHAP=0.059513; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.0823, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",816,109
UNSW-OFFICIAL-48541,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.5114.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.093499; supports predicted class.
- Protocol = udp; SHAP=0.085365; supports predicted class.
- ct_srv_dst = 4; SHAP=-0.081627; opposes predicted class.
- sbytes = 308; SHAP=0.079219; supports predicted class.
- smean = 154; SHAP=0.067265; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.3471, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",813,113
UNSW-OFFICIAL-48574,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.2012.

Evidence
- ct_srv_src = 19; SHAP=0.050241; supports predicted class.
- ct_srv_dst = 18; SHAP=0.046998; supports predicted class.
- Protocol is not udp; SHAP=-0.032582; opposes predicted class.
- Service = unspecified; SHAP=0.026503; supports predicted class.
- ct_src_dport_ltm = 4; SHAP=0.014719; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.3079, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",819,110
UNSW-OFFICIAL-48600,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.7191.

Evidence
- Protocol = udp; SHAP=0.128829; supports predicted class.
- smean = 769; SHAP=0.067471; supports predicted class.
- sbytes = 1538; SHAP=0.057315; supports predicted class.
- ct_srv_dst = 4; SHAP=0.040402; supports predicted class.
- sload = 5.59273e+08; SHAP=0.032936; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.6743, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",795,109
UNSW-OFFICIAL-48615,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.8790.

Evidence
- sbytes = 3224; SHAP=0.058452; supports predicted class.
- ct_dst_src_ltm = 3; SHAP=0.042332; supports predicted class.
- spkts = 20; SHAP=0.041293; supports predicted class.
- sjit = 226759; SHAP=0.035497; supports predicted class.
- ct_srv_dst = 10; SHAP=0.034039; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.7134, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",800,107
UNSW-OFFICIAL-48701,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2729.

Evidence
- Protocol is not udp; SHAP=0.021946; supports predicted class.
- sbytes = 200; SHAP=0.017615; supports predicted class.
- smean = 100; SHAP=0.010958; supports predicted class.
- ct_src_ltm = 6; SHAP=0.006403; supports predicted class.
- sloss = 0; SHAP=0.006118; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.9100, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",799,112
UNSW-OFFICIAL-48723,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2567.

Evidence
- Protocol is not udp; SHAP=0.022009; supports predicted class.
- sbytes = 200; SHAP=0.017060; supports predicted class.
- ct_dst_sport_ltm = 6; SHAP=0.010747; supports predicted class.
- smean = 100; SHAP=0.010461; supports predicted class.
- ct_src_ltm = 6; SHAP=0.006526; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.7967, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",810,112
UNSW-OFFICIAL-48748,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2545.

Evidence
- Protocol is not udp; SHAP=0.019722; supports predicted class.
- sbytes = 200; SHAP=0.016803; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.011670; supports predicted class.
- ct_src_ltm = 4; SHAP=0.009982; supports predicted class.
- smean = 100; SHAP=0.008407; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.7817, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",810,112
UNSW-OFFICIAL-48864,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2616.

Evidence
- ct_srv_src = 15; SHAP=-0.032673; opposes predicted class.
- ct_src_ltm = 9; SHAP=0.023813; supports predicted class.
- Protocol is not udp; SHAP=0.022813; supports predicted class.
- sbytes = 200; SHAP=0.017201; supports predicted class.
- ct_dst_src_ltm = 7; SHAP=0.012359; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.0930, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",822,115
UNSW-OFFICIAL-49168,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.6546.

Evidence
- An application service is identified; SHAP=0.062052; supports predicted class.
- Service = http; SHAP=0.033227; supports predicted class.
- rate = 85.7716; SHAP=0.032028; supports predicted class.
- dur = 0.174883; SHAP=0.030488; supports predicted class.
- sload = 33439.5; SHAP=0.028852; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.2546, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",830,114
UNSW-OFFICIAL-49219,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.1736.

Evidence
- Protocol is not udp; SHAP=-0.031455; opposes predicted class.
- ct_dst_sport_ltm = 14; SHAP=-0.027359; opposes predicted class.
- ct_src_dport_ltm = 14; SHAP=0.025644; supports predicted class.
- Service = unspecified; SHAP=0.020194; supports predicted class.
- ct_srv_dst = 14; SHAP=0.018974; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.1284, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",826,110
UNSW-OFFICIAL-49522,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.7418.

Evidence
- Protocol = udp; SHAP=0.097093; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.063719; supports predicted class.
- smean = 74; SHAP=0.058729; supports predicted class.
- sbytes = 148; SHAP=0.048970; supports predicted class.
- ct_srv_dst = 1; SHAP=0.044210; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 6.3055, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",807,108
UNSW-OFFICIAL-49542,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.4948.

Evidence
- stcpb = 5.5797e+07; SHAP=0.038935; supports predicted class.
- An application service is identified; SHAP=0.037595; supports predicted class.
- smean = 130; SHAP=0.028431; supports predicted class.
- sload = 15682.8; SHAP=0.025948; supports predicted class.
- sbytes = 1296; SHAP=0.024532; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.2160, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",830,114
UNSW-OFFICIAL-49575,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2698.

Evidence
- Protocol is not udp; SHAP=0.020255; supports predicted class.
- sbytes = 200; SHAP=0.015801; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.009460; supports predicted class.
- smean = 100; SHAP=0.009139; supports predicted class.
- Protocol = unas; SHAP=0.006606; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.8883, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,112
UNSW-OFFICIAL-49642,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.6948.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.082520; supports predicted class.
- Protocol = udp; SHAP=0.080876; supports predicted class.
- smean = 268; SHAP=0.076676; supports predicted class.
- sbytes = 536; SHAP=0.076377; supports predicted class.
- ct_dst_sport_ltm = 1; SHAP=0.035651; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 5.9060, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",826,111
UNSW-OFFICIAL-49715,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2310.

Evidence
- ct_srv_src = 15; SHAP=-0.031632; opposes predicted class.
- Protocol is not udp; SHAP=0.018373; supports predicted class.
- sbytes = 200; SHAP=0.017273; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.011779; supports predicted class.
- smean = 100; SHAP=0.010847; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6167, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,112
UNSW-OFFICIAL-49742,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.4756.

Evidence
- Protocol = udp; SHAP=0.078001; supports predicted class.
- sbytes = 3808; SHAP=0.048465; supports predicted class.
- An application service is identified; SHAP=0.041789; supports predicted class.
- smean = 476; SHAP=0.036950; supports predicted class.
- dur = 4.73119; SHAP=0.026643; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.0913, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",823,114
UNSW-OFFICIAL-49861,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.1903.

Evidence
- ct_srv_src = 16; SHAP=-0.024777; opposes predicted class.
- ct_srv_dst = 16; SHAP=-0.022161; opposes predicted class.
- Protocol = unas; SHAP=0.017862; supports predicted class.
- Protocol is not udp; SHAP=0.016633; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.012608; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.5709, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",816,110
UNSW-OFFICIAL-49909,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.2111.

Evidence
- ct_srv_dst = 16; SHAP=0.046704; supports predicted class.
- ct_srv_src = 16; SHAP=0.045648; supports predicted class.
- Protocol is not udp; SHAP=-0.027308; opposes predicted class.
- Service = unspecified; SHAP=0.022957; supports predicted class.
- ct_src_dport_ltm = 4; SHAP=0.018657; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.3720, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",819,110
UNSW-OFFICIAL-49945,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.5191.

Evidence
- sbytes = 104; SHAP=0.114563; supports predicted class.
- smean = 52; SHAP=0.098230; supports predicted class.
- Protocol = udp; SHAP=0.093583; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=-0.069436; opposes predicted class.
- ct_srv_dst = 7; SHAP=0.030782; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.3743, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",804,112
UNSW-OFFICIAL-49959,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.9816.

Evidence
- sttl = 62; SHAP=0.091062; supports predicted class.
- dbytes = 2256; SHAP=0.060003; supports predicted class.
- dloss = 8; SHAP=0.053242; supports predicted class.
- dpkts = 32; SHAP=0.051603; supports predicted class.
- sbytes = 114614; SHAP=0.050348; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.3803, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",788,107
UNSW-OFFICIAL-50052,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2046.

Evidence
- ct_srv_src = 16; SHAP=-0.035037; opposes predicted class.
- ct_srv_dst = 16; SHAP=-0.031474; opposes predicted class.
- ct_src_ltm = 9; SHAP=0.020389; supports predicted class.
- Protocol is not udp; SHAP=0.019824; supports predicted class.
- sbytes = 200; SHAP=0.014849; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 1.6370, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",812,112
UNSW-OFFICIAL-50062,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2036.

Evidence
- ct_srv_src = 16; SHAP=-0.033967; opposes predicted class.
- ct_srv_dst = 16; SHAP=-0.032014; opposes predicted class.
- ct_src_ltm = 9; SHAP=0.023322; supports predicted class.
- Protocol is not udp; SHAP=0.019362; supports predicted class.
- sbytes = 200; SHAP=0.015188; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 1.6285, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",812,112
UNSW-OFFICIAL-50087,A0_template,deterministic_template,"Prediction Summary
The detector predicted Worms with confidence 0.4878.

Evidence
- sbytes = 1302; SHAP=0.073698; supports predicted class.
- ct_srv_dst = 3; SHAP=-0.066516; opposes predicted class.
- smean = 130; SHAP=0.052054; supports predicted class.
- An application service is identified; SHAP=0.045221; supports predicted class.
- ct_flw_http_mthd = 1; SHAP=0.042625; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.1467, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",834,115
UNSW-OFFICIAL-50135,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.1895.

Evidence
- ct_srv_src = 16; SHAP=-0.031281; opposes predicted class.
- ct_srv_dst = 16; SHAP=-0.029757; opposes predicted class.
- sbytes = 200; SHAP=0.015469; supports predicted class.
- Protocol is not udp; SHAP=0.015329; supports predicted class.
- ct_dst_sport_ltm = 4; SHAP=0.008923; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.3268, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",815,112
UNSW-OFFICIAL-50360,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 0.4323.

Evidence
- dmean = 57; SHAP=0.033576; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=-0.031171; opposes predicted class.
- dloss = 4; SHAP=0.029247; supports predicted class.
- sloss = 3; SHAP=0.027401; supports predicted class.
- smean = 48; SHAP=0.023494; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",778,109
UNSW-OFFICIAL-50400,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.9760.

Evidence
- sttl = 62; SHAP=0.105650; supports predicted class.
- dbytes = 2128; SHAP=0.062558; supports predicted class.
- dloss = 8; SHAP=0.054978; supports predicted class.
- dpkts = 28; SHAP=0.050696; supports predicted class.
- sbytes = 83190; SHAP=0.046383; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.3438, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",787,107
UNSW-OFFICIAL-50638,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.2356.

Evidence
- Protocol is not udp; SHAP=0.021553; supports predicted class.
- sbytes = 200; SHAP=0.016935; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.012392; supports predicted class.
- smean = 100; SHAP=0.008705; supports predicted class.
- swin = 0; SHAP=0.005900; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6493, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",804,112
UNSW-OFFICIAL-50680,A0_template,deterministic_template,"Prediction Summary
The detector predicted Worms with confidence 0.5126.

Evidence
- dpkts = 696; SHAP=0.035632; supports predicted class.
- Service = http; SHAP=0.031136; supports predicted class.
- sttl = 254; SHAP=0.031013; supports predicted class.
- sbytes = 5090; SHAP=0.028887; supports predicted class.
- response_body_len = 443364; SHAP=0.027937; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.3574, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",814,113
UNSW-OFFICIAL-50773,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2631.

Evidence
- Protocol is not udp; SHAP=0.018908; supports predicted class.
- sbytes = 200; SHAP=0.013552; supports predicted class.
- Protocol = unas; SHAP=0.012162; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.010620; supports predicted class.
- ct_srv_dst = 7; SHAP=0.009744; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.7893, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",812,110
