event_id,configuration_id,source_configuration_id,prompt_version,generation_status,true_label_evaluation_only,classification_correct_evaluation_only,raw_a3_report_text,report_text,verifier_mode,verifier_fallback_triggered,report_words,raw_headings_exactly_once,raw_heading_order_correct,raw_structural_pass,raw_evidence_bullet_count,raw_five_evidence_bullets,raw_shap_mentions,raw_all_five_shap_mentions,raw_direction_mentions,raw_all_five_directions,raw_additional_title_present,raw_reached_token_limit,raw_missing_headings,a4_all_sections_present,a4_heading_order_correct,a4_heading_counts_correct,a4_evidence_bullet_count,a4_evidence_contract_passed,a4_quality_gate_passed
UNSW-OFFICIAL-54966,A4_verified_full,A3_constrained_full,2.0,verified,Worms,False,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 0.6156 and an uncertainty score of 0.3844. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **dmean**: 1297 (supports predicted class)
2. **dloss**: 184 (supports predicted class)
3. **dbytes**: 482406 (supports predicted class)
4. **dload**: 1124570.625 (supports predicted class)
5. **sbytes**: 3006 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 4.0016
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Exploits with confidence 0.6156 and uncertainty 0.3844.

Evidence
1. dmean: observed value=1297; SHAP value=0.038700; direction=supports predicted class.
2. dloss: observed value=184; SHAP value=0.036755; direction=supports predicted class.
3. dbytes: observed value=482406; SHAP value=0.036046; direction=supports predicted class.
4. dload: observed value=1124570.625; SHAP value=0.033772; direction=supports predicted class.
5. sbytes: observed value=3006; SHAP value=0.030918; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.0016, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,127,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-55189,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.205 and an uncertainty score of 0.795. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **ct_srv_src**: 23 (supports predicted class)
2. **ct_srv_dst**: 18 (supports predicted class)
3. **proto_udp**: 0.0 (opposes predicted class)
4. **service_-**: 1.0 (supports predicted class)
5. **ct_dst_src_ltm**: 4 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 1.3328
- **Policy Zone**: Monitor

#### Recommended Action
- **Recommended Action**: Log the event and continue monitoring.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any other remediation details.","Prediction Summary
The detector predicted Fuzzers with confidence 0.2051 and uncertainty 0.7949.

Evidence
1. ct_srv_src: observed value=23; SHAP value=0.045335; direction=supports predicted class.
2. ct_srv_dst: observed value=18; SHAP value=0.040564; direction=supports predicted class.
3. proto_udp: observed value=0; SHAP value=-0.029632; direction=opposes predicted class.
4. service_-: observed value=1; SHAP value=0.024279; direction=supports predicted class.
5. ct_dst_src_ltm: observed value=4; SHAP value=0.021648; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.3328, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,124,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-55191,A4_verified_full,A3_constrained_full,2.0,verified,Backdoor,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.29996** and an uncertainty score of **0.70004**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: ct_src_ltm = 10, SHAP value = 0.03381, direction = supports predicted class
2. **proto_udp**: Protocol is not udp, SHAP value = 0.02518, direction = supports predicted class
3. **sbytes**: sbytes = 200, SHAP value = 0.01916, direction = supports predicted class
4. **ct_dst_src_ltm**: ct_dst_src_ltm = 7, SHAP value = 0.01441, direction = supports predicted class
5. **smean**: smean = 100, SHAP value = 0.00946, direction = supports predicted class

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.3997
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Backdoor with confidence 0.3000 and uncertainty 0.7000.

Evidence
1. ct_src_ltm: observed value=10; SHAP value=0.033807; direction=supports predicted class.
2. proto_udp: observed value=0; SHAP value=0.025178; direction=supports predicted class.
3. sbytes: observed value=200; SHAP value=0.019156; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=7; SHAP value=0.014406; direction=supports predicted class.
5. smean: observed value=100; SHAP value=0.009464; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.3997, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,129,False,False,False,5,True,5,True,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-55269,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.4413 and an uncertainty score of 0.5587. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, Observed Value: 1.0, SHAP Value: -0.0636, Direction: Opposes Predicted Class
2. **sbytes**: sbytes = 534, Observed Value: 534.0, SHAP Value: 0.0324, Direction: Supports Predicted Class
3. **ct_srv_dst**: ct_srv_dst = 3, Observed Value: 3.0, SHAP Value: 0.0293, Direction: Supports Predicted Class
4. **smean**: smean = 53, Observed Value: 53.0, SHAP Value: 0.0232, Direction: Supports Predicted Class
5. **dpkts**: dpkts = 6, Observed Value: 6.0, SHAP Value: 0.0221, Direction: Supports Predicted Class

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 2.8685
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Fuzzers with confidence 0.4413 and uncertainty 0.5587.

Evidence
1. ct_dst_src_ltm: observed value=1; SHAP value=-0.063633; direction=opposes predicted class.
2. sbytes: observed value=534; SHAP value=0.032417; direction=supports predicted class.
3. ct_srv_dst: observed value=3; SHAP value=0.029271; direction=supports predicted class.
4. smean: observed value=53; SHAP value=0.023167; direction=supports predicted class.
5. dpkts: observed value=6; SHAP value=0.022099; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.8685, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,127,False,False,False,5,True,5,True,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-55337,A4_verified_full,A3_constrained_full,2.0,verified,Worms,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.291 and an uncertainty score of 0.709. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **Protocol (proto_udp)**: Protocol = udp (supports predicted class)
2. **sbytes**: sbytes = 92 (supports predicted class)
3. **smean**: smean = 46 (supports predicted class)
4. **ct_dst_src_ltm**: ct_dst_src_ltm = 1 (opposes predicted class)
5. **ct_srv_dst**: ct_srv_dst = 15 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 1.8919
- **Policy Zone**: Monitor
- **Recommended Action**: Log the event and continue monitoring

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Fuzzers with confidence 0.2911 and uncertainty 0.7089.

Evidence
1. proto_udp: observed value=1; SHAP value=0.056264; direction=supports predicted class.
2. sbytes: observed value=92; SHAP value=0.054834; direction=supports predicted class.
3. smean: observed value=46; SHAP value=0.052176; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=1; SHAP value=-0.036611; direction=opposes predicted class.
5. ct_srv_dst: observed value=15; SHAP value=0.036248; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.8919, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,124,False,False,False,5,True,0,False,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-55418,A4_verified_full,A3_constrained_full,2.0,verified,Reconnaissance,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 0.5646 and an uncertainty score of 0.4354. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **smean**: 106 (supports predicted class)
2. **sbytes**: 1272 (supports predicted class)
3. **sloss**: 6 (supports predicted class)
4. **dinpkt**: 0.01 (supports predicted class)
5. **service_-**: An application service is identified (supports predicted class)

#### Risk and Policy
- **Risk Score**: 3.6701
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Exploits with confidence 0.5646 and uncertainty 0.4354.

Evidence
1. smean: observed value=106; SHAP value=0.037645; direction=supports predicted class.
2. sbytes: observed value=1272; SHAP value=0.034284; direction=supports predicted class.
3. sloss: observed value=6; SHAP value=0.031508; direction=supports predicted class.
4. dinpkt: observed value=0.009999999776; SHAP value=0.030086; direction=supports predicted class.
5. service_-: observed value=0; SHAP value=0.024195; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.6701, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,127,False,False,False,5,True,0,False,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-55526,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Shellcode"" with a confidence of 0.628 and an uncertainty score of 0.372. The predicted stage is ""Advanced Intrusion"" with a risk score of 5.339.

#### Evidence
1. **Protocol = udp** - Observed Value: 1.0, SHAP Value: 0.090, Direction: supports predicted class
2. **sbytes = 528** - Observed Value: 528.0, SHAP Value: 0.081, Direction: supports predicted class
3. **ct_dst_src_ltm = 1** - Observed Value: 1.0, SHAP Value: 0.079, Direction: supports predicted class
4. **smean = 264** - Observed Value: 264.0, SHAP Value: 0.073, Direction: supports predicted class
5. **ct_srv_dst = 2** - Observed Value: 2.0, SHAP Value: -0.043, Direction: opposes predicted class

#### Risk and Policy
**Recommended Action:** Block the suspected source and initiate investigation.
**Human Review:** Required, with a confidence threshold of 0.7. The detector confidence is below this threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence. The report does not include any additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or remediation steps.","Prediction Summary
The detector predicted Shellcode with confidence 0.6281 and uncertainty 0.3719.

Evidence
1. proto_udp: observed value=1; SHAP value=0.090018; direction=supports predicted class.
2. sbytes: observed value=528; SHAP value=0.080507; direction=supports predicted class.
3. ct_dst_src_ltm: observed value=1; SHAP value=0.079353; direction=supports predicted class.
4. smean: observed value=264; SHAP value=0.072627; direction=supports predicted class.
5. ct_srv_dst: observed value=2; SHAP value=-0.043425; direction=opposes predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 5.3386, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,126,False,False,False,5,True,5,True,5,True,True,False,Recommended Action|Human Review,True,True,True,5,True,True
UNSW-OFFICIAL-55890,A4_verified_full,A3_constrained_full,2.0,verified,Backdoor,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""DoS"" with a confidence of 0.2613 and an uncertainty score of 0.7387. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class)
2. **sbytes = 200** (Supports predicted class)
3. **ct_dst_sport_ltm = 2** (Supports predicted class)
4. **smean = 100** (Supports predicted class)
5. **ct_src_ltm = 4** (Supports predicted class)

#### Risk and Policy
- **Risk Score:** 1.8292
- **Policy Zone:** Monitor
- **Recommended Action:** Log the event and continue monitoring

#### Human Review
- **Required:** Yes
- **Confidence Threshold:** 0.70
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted DoS with confidence 0.2613 and uncertainty 0.7387.

Evidence
1. proto_udp: observed value=0; SHAP value=0.019339; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016034; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=2; SHAP value=0.010153; direction=supports predicted class.
4. smean: observed value=100; SHAP value=0.008463; direction=supports predicted class.
5. ct_src_ltm: observed value=4; SHAP value=0.006266; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.8292, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,126,False,False,False,5,True,0,False,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-55989,A4_verified_full,A3_constrained_full,2.0,verified,Backdoor,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.2184884315299539 and an uncertainty score of 0.7815115684700461. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **ct_srv_src**: 23 (supports predicted class)
2. **ct_srv_dst**: 18 (supports predicted class)
3. **proto_udp**: 0.0 (opposes predicted class)
4. **service_-**: 1.0 (supports predicted class)
5. **ct_src_dport_ltm**: 8 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 1.4202
- **Policy Zone**: Monitor
- **Recommended Action**: Log the event and continue monitoring

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Fuzzers with confidence 0.2185 and uncertainty 0.7815.

Evidence
1. ct_srv_src: observed value=23; SHAP value=0.052624; direction=supports predicted class.
2. ct_srv_dst: observed value=18; SHAP value=0.052314; direction=supports predicted class.
3. proto_udp: observed value=0; SHAP value=-0.033412; direction=opposes predicted class.
4. service_-: observed value=1; SHAP value=0.029695; direction=supports predicted class.
5. ct_src_dport_ltm: observed value=8; SHAP value=0.025561; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.4202, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,124,False,False,False,5,True,0,False,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-56041,A4_verified_full,A3_constrained_full,2.0,verified,Generic,False,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Exploits"" with a confidence of 0.7756578192149923 and an uncertainty score of 0.22434218078500767. The recommended action is to ""Block the suspected source and initiate investigation.""

**Evidence:**
1. **sttl (Time to Live):** sttl = 62, SHAP value = 0.0617265179753303, direction = supports predicted class
2. **dbytes (Data Bytes):** dbytes = 27492, SHAP value = 0.0524513907730579, direction = supports predicted class
3. **dmean (Data Mean):** dmean = 1057, SHAP value = 0.0478911064565181, direction = supports predicted class
4. **dload (Data Load):** dload = 356558, SHAP value = 0.0408412627875804, direction = supports predicted class
5. **dloss (Data Loss):** dloss = 11, SHAP value = 0.0355849377810955, direction = supports predicted class

**Risk and Policy:**
The risk score is 5.0418, and the policy zone is ""Block."" The recommended action is to ""Block the suspected source and initiate investigation.""

**Recommended Action:**
The recommended action is to ""Block the suspected source and initiate investigation.""

**Human Review:**
The human review decision is ""No mandatory confidence-based referral.""

**Limitations:**
This report is limited to the","Prediction Summary
The detector predicted Exploits with confidence 0.7757 and uncertainty 0.2243.

Evidence
1. sttl: observed value=62; SHAP value=0.061727; direction=supports predicted class.
2. dbytes: observed value=27492; SHAP value=0.052451; direction=supports predicted class.
3. dmean: observed value=1057; SHAP value=0.047891; direction=supports predicted class.
4. dload: observed value=356557.5938; SHAP value=0.040841; direction=supports predicted class.
5. dloss: observed value=11; SHAP value=0.035585; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.0418, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,122,True,True,True,5,True,5,True,5,True,True,True,,True,True,True,5,True,True
UNSW-OFFICIAL-56043,A4_verified_full,A3_constrained_full,2.0,verified,DoS,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.2183 and an uncertainty score of 0.7817. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **ct_srv_src**: 23 (supports predicted class)
2. **ct_srv_dst**: 18 (supports predicted class)
3. **proto_udp**: 0.0 (opposes predicted class)
4. **service_-**: 1.0 (supports predicted class)
5. **ct_src_dport_ltm**: 8 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 1.4192
- **Policy Zone**: Monitor

#### Recommended Action
- **Recommended Action**: Log the event and continue monitoring.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any other remediation details.","Prediction Summary
The detector predicted Fuzzers with confidence 0.2183 and uncertainty 0.7817.

Evidence
1. ct_srv_src: observed value=23; SHAP value=0.052476; direction=supports predicted class.
2. ct_srv_dst: observed value=18; SHAP value=0.052378; direction=supports predicted class.
3. proto_udp: observed value=0; SHAP value=-0.033456; direction=opposes predicted class.
4. service_-: observed value=1; SHAP value=0.029681; direction=supports predicted class.
5. ct_src_dport_ltm: observed value=8; SHAP value=0.025703; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.4192, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,124,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-56217,A4_verified_full,A3_constrained_full,2.0,verified,Analysis,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **DoS** with a confidence of **0.2388979010905834** and an uncertainty score of **0.7611020989094166**. The recommended action is to **Log the event and continue monitoring**.

#### Evidence
1. **Protocol is not UDP** (SHAP value: 0.0212956257164478, direction: supports predicted class)
2. **sbytes = 200** (SHAP value: 0.0164242144674062, direction: supports predicted class)
3. **smean = 100** (SHAP value: 0.0100237317383289, direction: supports predicted class)
4. **ct_dst_sport_ltm = 6** (SHAP value: 0.0079699903726577, direction: supports predicted class)
5. **ct_src_ltm = 6** (SHAP value: 0.0074545005336403, direction: supports predicted class)

#### Risk and Policy
- **Stage**: Impact / Availability
- **Risk Score**: 1.6723
- **Policy Zone**: Monitor
- **Recommended Action**: Log the event and continue monitoring

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted DoS with confidence 0.2389 and uncertainty 0.7611.

Evidence
1. proto_udp: observed value=0; SHAP value=0.021296; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016424; direction=supports predicted class.
3. smean: observed value=100; SHAP value=0.010024; direction=supports predicted class.
4. ct_dst_sport_ltm: observed value=6; SHAP value=0.007970; direction=supports predicted class.
5. ct_src_ltm: observed value=6; SHAP value=0.007455; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.6723, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,126,False,False,False,5,True,5,True,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-56979,A4_verified_full,A3_constrained_full,2.0,verified,Backdoor,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **DoS** with a confidence of **0.2448806917930855** and an uncertainty score of **0.7551193082069145**. The recommended action is to **Log the event and continue monitoring**.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class)
2. **sbytes = 200** (Supports predicted class)
3. **ct_dst_sport_ltm = 4** (Supports predicted class)
4. **smean = 100** (Supports predicted class)
5. **ct_src_dport_ltm = 4** (Supports predicted class)

#### Risk and Policy
- **Risk Score:** 1.7142
- **Policy Zone:** Monitor
- **Recommended Action:** Log the event and continue monitoring

#### Human Review
- **Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted DoS with confidence 0.2449 and uncertainty 0.7551.

Evidence
1. proto_udp: observed value=0; SHAP value=0.020575; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.017966; direction=supports predicted class.
3. ct_dst_sport_ltm: observed value=4; SHAP value=0.014613; direction=supports predicted class.
4. smean: observed value=100; SHAP value=0.009136; direction=supports predicted class.
5. ct_src_dport_ltm: observed value=4; SHAP value=0.007447; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.7142, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,126,False,False,False,5,True,0,False,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-57049,A4_verified_full,A3_constrained_full,2.0,verified,Analysis,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.2618** and an uncertainty score of **0.7382**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class): The protocol is not UDP, which is a characteristic of backdoor attacks.
2. **sbytes = 200** (Supports Predicted Class): The size of the data transferred is 200 bytes, which is a typical size for backdoor traffic.
3. **ct_dst_src_ltm = 6** (Supports Predicted Class): The traffic is directed to a specific destination, which is a common characteristic of backdoor traffic.
4. **dpkts = 0** (Supports Predicted Class): The number of packets is zero, which is unusual for backdoor traffic.
5. **smean = 100** (Supports Predicted Class): The size of the data transferred is 100 bytes, which is a typical size for backdoor traffic.

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.0948
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any other remediation details.","Prediction Summary
The detector predicted Backdoor with confidence 0.2618 and uncertainty 0.7382.

Evidence
1. proto_udp: observed value=0; SHAP value=0.024174; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.016542; direction=supports predicted class.
3. ct_dst_src_ltm: observed value=6; SHAP value=0.007362; direction=supports predicted class.
4. dpkts: observed value=0; SHAP value=0.007206; direction=supports predicted class.
5. smean: observed value=100; SHAP value=0.007199; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.0948, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,129,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
