event_id,configuration_id,true_label_evaluation_only,predicted_label,classification_correct_evaluation_only,core_structure_pass,strict_structure_pass,headings_exactly_once,heading_order_correct,all_sections_nonempty,extra_title_present,predicted_label_present,confidence_present,uncertainty_present,stage_present,risk_score_present,policy_zone_present,recommended_action_exact,recommended_action_token_coverage,human_review_pass,prediction_contract_pass,feature_name_hits,observed_value_hits,shap_value_hits,direction_hits,feature_name_coverage,observed_value_coverage,shap_value_coverage,direction_coverage,no_shap_sentence_present,evidence_contract_pass,prediction_framing_present,unexpected_true_label_assertion,misclassification_honesty_pass,overclaim_flag,unsupported_risk_language_flag,unsupported_indicator_flag,automatic_unsupported_claim_flag,reached_token_limit,report_words,input_tokens,output_tokens,generation_seconds,report_text,source_file
UNSW-OFFICIAL-4896,A3_constrained_full,Exploits,Exploits,True,True,False,True,True,True,True,True,True,True,True,False,True,True,1.0,True,False,5,2,0,5,1.0,0.4,0.0,1.0,False,False,True,False,,False,False,False,False,False,128,774.0,246.0,9.591663809000238,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 84.24% and an uncertainty score of 15.76%. The recommended action is to block the suspected source and initiate investigation.

#### Evidence
1. **sbytes**: 2270 (supports predicted class)
2. **smean**: 227 (supports predicted class)
3. **sload**: 81110.5 (supports predicted class)
4. **rate**: 74.44 (supports predicted class)
5. **tcprtt**: 0.0523 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 5.48
- **Policy Zone**: Block

#### Recommended Action
- **Recommended Action**: Block the suspected source and initiate investigation.

#### Human Review
- **Human Review Required**: No
- **Confidence Threshold**: 0.7
- **Reason**: No mandatory confidence-based referral.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5208,A3_constrained_full,DoS,Backdoor,False,False,False,False,False,False,True,True,False,False,True,True,True,False,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,130,740.0,251.0,8.821633585999734,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.533** and an uncertainty score of **0.467**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: **11** (supports predicted class)
2. **ct_dst_sport_ltm**: **2** (supports predicted class)
3. **proto_udp**: **0.0** (supports predicted class)
4. **ct_dst_src_ltm**: **2** (supports predicted class)
5. **proto_unas**: **1.0** (supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 4.2664
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5249,A3_constrained_full,Exploits,Backdoor,False,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,237,734.0,388.0,14.42227377600102,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.326** and an uncertainty score of **0.674**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class): The protocol is not UDP, which is a characteristic of backdoor attacks.
2. **sbytes = 200** (Supports Predicted Class): The size of the data transferred is 200 bytes, which is a typical characteristic of backdoor traffic.
3. **ct_dst_src_ltm = 5** (Supports Predicted Class): The destination traffic is from a specific source, which is a common pattern in backdoor communications.
4. **ct_srv_dst = 5** (Supports Predicted Class): The server destination is also from a specific source, indicating a backdoor connection.
5. **ct_dst_ltm = 2** (Supports Predicted Class): The destination traffic is from a specific destination, which is another characteristic of backdoor traffic.

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.6114
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Decision**: Required
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: The report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any other remediation details.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5298,A3_constrained_full,Worms,Worms,True,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,4,0,5,1.0,0.8,0.0,1.0,False,False,True,False,,False,False,False,False,False,143,747.0,266.0,9.860493581998526,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Worms** with a confidence of **0.489** and an uncertainty score of **0.511**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **sbytes**: **1302** (supports predicted class)
2. **smean**: **130** (supports predicted class)
3. **service_-**: **An application service is identified** (supports predicted class)
4. **tcprtt**: **0.239** (opposes predicted class)
5. **service_http**: **Service = http** (supports predicted class)

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 4.1603
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5355,A3_constrained_full,DoS,Backdoor,False,True,False,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,184,740.0,361.0,13.441093425999496,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3356** and an uncertainty score of **0.6644**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (SHAP value: 0.0220, direction: supports predicted class)
2. **sbytes = 200** (SHAP value: 0.0167, direction: supports predicted class)
3. **ct_dst_src_ltm = 7** (SHAP value: 0.0160, direction: supports predicted class)
4. **ct_dst_sport_ltm = 3** (SHAP value: 0.0147, direction: supports predicted class)
5. **ct_srv_src = 7** (SHAP value: 0.0132, direction: supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.6851
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any other remediation details.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5529,A3_constrained_full,DoS,Backdoor,False,False,False,False,False,False,True,True,True,True,False,True,True,False,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,153,739.0,394.0,14.61676615900069,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.2708783199516664** and an uncertainty score of **0.7291216800483336**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (SHAP value: 0.0210630074143409, direction: supports predicted class)
2. **sbytes = 200** (SHAP value: 0.0147883435711264, direction: supports predicted class)
3. **ct_dst_sport_ltm = 2** (SHAP value: 0.0102570578455924, direction: supports predicted class)
4. **ct_dst_src_ltm = 6** (SHAP value: 0.0102124828845262, direction: supports predicted class)
5. **dpkts = 0** (SHAP value: 0.0071614757180213, direction: supports predicted class)

#### Risk and Policy
- **Risk Score:** 2.167
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context

#### Human Review
- **Human Review Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5562,A3_constrained_full,DoS,Backdoor,False,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,179,744.0,339.0,12.69039979199988,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.398** and an uncertainty score of **0.602**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: ct_src_ltm = 12, SHAP value = 0.046, direction = supports predicted class
2. **proto_udp**: Protocol is not udp, SHAP value = 0.023, direction = supports predicted class
3. **sbytes**: sbytes = 200, SHAP value = 0.02, direction = supports predicted class
4. **ct_dst_sport_ltm**: ct_dst_sport_ltm = 3, SHAP value = 0.02, direction = supports predicted class
5. **ct_dst_src_ltm**: ct_dst_src_ltm = 7, SHAP value = 0.02, direction = supports predicted class

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.186
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5574,A3_constrained_full,Reconnaissance,Backdoor,False,True,False,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,138,742.0,288.0,10.937422476999927,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.4149766679230612** and an uncertainty score of **0.5850233320769388**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: **10** (supports predicted class)
2. **proto_udp**: **0.0** (supports predicted class)
3. **sbytes**: **200** (supports predicted class)
4. **ct_dst_src_ltm**: **7** (supports predicted class)
5. **ct_dst_sport_ltm**: **2** (supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.3198
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-5722,A3_constrained_full,Exploits,Backdoor,False,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,163,741.0,299.0,11.362227458001144,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.268** and an uncertainty score of **0.732**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 2** (Supports Predicted Class)
4. **smean = 100** (Supports Predicted Class)
5. **ct_dst_src_ltm = 4** (Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.1474
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6122,A3_constrained_full,DoS,DoS,True,False,False,False,False,False,True,True,True,True,False,True,True,False,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,,False,False,False,False,False,121,730.0,239.0,8.58083956900009,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is **DoS** with a confidence of **0.6186** and an uncertainty score of **0.3814**. The recommended action is to **Raise a SOC alert and enrich the event context**.

**Evidence:**
1. **dmean**: 129 (supports predicted class)
2. **response_body_len**: 95 (supports predicted class)
3. **dbytes**: 1030 (supports predicted class)
4. **sttl**: 62 (supports predicted class)
5. **dloss**: 2 (supports predicted class)

**Risk and Policy:**
- **Risk Score**: 4.3305
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

**Human Review:**
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

**Limitations:**
- The report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6144,A3_constrained_full,Shellcode,Shellcode,True,False,False,False,False,False,True,True,True,True,False,False,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,161,728.0,347.0,13.012471968000682,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Shellcode"" with a confidence of 0.2878 and an uncertainty score of 0.7122. The predicted stage is ""Advanced Intrusion"" with a risk score of 2.4466.

#### Evidence
1. **Service = unspecified** - Observed Value: 1.0, SHAP Value: 0.024052, Direction: supports predicted class
2. **smean = 102** - Observed Value: 102.0, SHAP Value: 0.023688, Direction: supports predicted class
3. **sbytes = 1018** - Observed Value: 1018.0, SHAP Value: 0.020896, Direction: supports predicted class
4. **ct_dst_src_ltm = 1** - Observed Value: 1.0, SHAP Value: 0.018048, Direction: supports predicted class
5. **Service is not http** - Observed Value: 0.0, SHAP Value: 0.015848, Direction: supports predicted class

#### Risk and Policy
**Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
**Human Review Decision:** Required

**Human Review Confidence Threshold:** 0.7

**Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6304,A3_constrained_full,Worms,Worms,True,True,False,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,5,5,5,0,1.0,1.0,1.0,0.0,False,False,True,False,,False,False,False,False,False,187,737.0,374.0,14.07081449999896,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Worms** with a confidence of **0.552776** and an uncertainty score of **0.447224**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **sbytes**: The observed value is **1302**. The SHAP value is **0.079389**, supporting the predicted class.
2. **smean**: The observed value is **130.0**. The SHAP value is **0.054984**, supporting the predicted class.
3. **service_-**: The observed value is **0.0**. The SHAP value is **0.044866**, supporting the predicted class.
4. **ct_flw_http_mthd**: The observed value is **1.0**. The SHAP value is **0.042658**, supporting the predicted class.
5. **service_http**: The observed value is **1.0**. The SHAP value is **0.039901**, supporting the predicted class.

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 4.6986
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6482,A3_constrained_full,Worms,Worms,True,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,,False,False,False,False,False,149,732.0,275.0,10.151837784000236,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Worms** with a confidence of **0.493** and an uncertainty score of **0.507**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **service_http**: Service = http (Supports predicted class)
2. **trans_depth**: trans_depth = 1 (Supports predicted class)
3. **service_-**: An application service is identified (Supports predicted class)
4. **ct_flw_http_mthd**: ct_flw_http_mthd = 1 (Supports predicted class)
5. **sbytes**: sbytes = 8682 (Supports predicted class)

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 4.1947
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6546,A3_constrained_full,DoS,DoS,True,False,False,False,False,False,True,True,True,True,True,True,True,True,1.0,True,True,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,,False,False,False,False,False,130,734.0,242.0,9.326669052001307,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""DoS"" with a confidence of 0.2855 and an uncertainty score of 0.7145. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class)
2. **sbytes = 180** (Supports predicted class)
3. **ct_dst_sport_ltm = 3** (Supports predicted class)
4. **smean = 90** (Supports predicted class)
5. **ct_dst_src_ltm = 3** (Supports predicted class)

#### Risk and Policy
- **Stage**: Impact / Availability
- **Risk Score**: 1.9987
- **Policy Zone**: Monitor
- **Recommended Action**: Log the event and continue monitoring

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6585,A3_constrained_full,DoS,Backdoor,False,False,False,False,False,False,True,True,True,True,False,True,True,False,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,178,730.0,386.0,14.233886038000492,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3356** and an uncertainty score of **0.6644**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Feature: proto_udp, Observed Value: 0.0, SHAP Value: 0.0305, Direction: supports predicted class)
2. **ct_src_ltm = 6** (Feature: ct_src_ltm, Observed Value: 6.0, SHAP Value: 0.0209, Direction: supports predicted class)
3. **sbytes = 200** (Feature: sbytes, Observed Value: 200.0, SHAP Value: 0.0167, Direction: supports predicted class)
4. **ct_dst_src_ltm = 6** (Feature: ct_dst_src_ltm, Observed Value: 6.0, SHAP Value: 0.0142, Direction: supports predicted class)
5. **Protocol = UNAS** (Feature: proto_unas, Observed Value: 1.0, SHAP Value: 0.0128, Direction: supports predicted class)

#### Risk and Policy
- **Risk Score:** 2.6851
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context

#### Human Review
- **Human Review Required:** Yes
- **Confidence Threshold:** 0.70
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6668,A3_constrained_full,Worms,Exploits,False,False,False,False,False,False,True,True,True,True,False,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,127,749.0,242.0,9.097514320999837,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 0.4566 and an uncertainty score of 0.5434. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **dmean**: 1283 (supports predicted class)
2. **dbytes**: 482584 (supports predicted class)
3. **dloss**: 185 (supports predicted class)
4. **dttl**: 252 (supports predicted class)
5. **dload**: 691755.25 (supports predicted class)

#### Risk and Policy
- **Risk Score**: 2.9679
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-6765,A3_constrained_full,Backdoor,Backdoor,True,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,,False,False,False,False,False,163,740.0,298.0,10.600412474999755,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.275** and an uncertainty score of **0.725**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 3** (Supports Predicted Class)
4. **ct_dst_src_ltm = 6** (Supports Predicted Class)
5. **smean = 100** (Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.202
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7009,A3_constrained_full,Analysis,Backdoor,False,False,False,False,False,False,True,True,False,False,True,True,True,False,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,171,735.0,325.0,12.185092846999396,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.477** and an uncertainty score of **0.523**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: ct_src_ltm = 18, SHAP value = 0.043, direction = supports predicted class
2. **ct_dst_sport_ltm**: ct_dst_sport_ltm = 3, SHAP value = 0.028, direction = supports predicted class
3. **proto_udp**: Protocol is not udp, SHAP value = 0.024, direction = supports predicted class
4. **sbytes**: sbytes = 200, SHAP value = 0.023, direction = supports predicted class
5. **proto_pgm**: Protocol = pgm, SHAP value = 0.022, direction = supports predicted class

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.8194
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7010,A3_constrained_full,Exploits,Backdoor,False,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,188,729.0,358.0,13.44155994599896,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.287** and an uncertainty score of **0.713**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class): The SHAP value is **0.035**.
2. **sbytes = 200** (Supports Predicted Class): The SHAP value is **0.019**.
3. **ct_dst_src_ltm = 7** (Supports Predicted Class): The SHAP value is **0.012**.
4. **Protocol = idrp** (Supports Predicted Class): The SHAP value is **0.011**.
5. **ct_srv_src = 7** (Supports Predicted Class): The SHAP value is **0.011**.

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.2995
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7015,A3_constrained_full,DoS,Backdoor,False,False,False,False,False,False,True,True,True,True,True,True,True,False,1.0,False,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,True,157,729.0,420.0,15.686902202000056,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3406713930383132** and an uncertainty score of **0.6593286069616868**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not udp** (Observed Value: 0.0, SHAP Value: 0.0244394000619649, Direction: supports predicted class)
2. **Protocol = mobile** (Observed Value: 1.0, SHAP Value: 0.0182738378643989, Direction: supports predicted class)
3. **sbytes = 200** (Observed Value: 200.0, SHAP Value: 0.0166854802519083, Direction: supports predicted class)
4. **ct_srv_src = 5** (Observed Value: 5.0, SHAP Value: 0.0153640136122703, Direction: supports predicted class)
5. **ct_dst_sport_ltm = 3** (Observed Value: 3.0, SHAP Value: 0.0151604367420077, Direction: supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.7254
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
